"name","Date","TMP_L103_mean","SPF_H_L103_mean","A_PCP_L1_Accum_1_mean"
"Madagascar",2020-08-06,18.4278147220612,0.00901975925080478,0.0588785512372851
"Madagascar",2020-08-07,18.8996562957764,0.00952798430807889,0.46957690641284
"Madagascar",2020-08-08,16.9849412441254,0.00920900935307145,0.884336441755295
"Madagascar",2020-08-09,16.0525817871094,0.00756165909115225,0.346130656078458
"Madagascar",2020-08-10,17.0523781776428,0.00753756426274776,0.102707449346781
"Madagascar",2020-08-11,17.7838222980499,0.00828138692304492,0.0296269810642116
"Madagascar",2020-08-12,17.0372397899628,0.00774213648401201,0.0594794182106853
"Malawi",2020-03-01,21.3273639678955,0.0144941865000874,4.41884815692902
"Malawi",2020-03-02,20.6521320343018,0.0137425404973328,2.95416110754013
"Malawi",2020-03-03,20.9552092552185,0.0138226610142738,9.54696297645569
"Malawi",2020-03-04,19.452160358429,0.0135844328906387,11.741416156292
"Malawi",2020-03-05,20.0723567008972,0.0131531613878906,1.78778104484081
"Malawi",2020-03-06,20.6833748817444,0.0131331174634397,1.54976368322968
"Malawi",2020-03-07,20.9506335258484,0.0139848680701107,1.46180970966816
"Malawi",2020-03-08,21.5985879898071,0.0146338758058846,1.397735029459
"Malawi",2020-03-09,21.8934059143066,0.0144043958280236,1.44998820871115
"Malawi",2020-03-10,22.2512974739075,0.0149591374211013,2.42754271626472
"Malawi",2020-03-11,23.3474822044373,0.0155414247419685,3.13824006915092
"Malawi",2020-03-12,22.9132122993469,0.015980068128556,7.12420058250427
"Malawi",2020-03-13,22.5837197303772,0.0153684592805803,6.1052859723568
"Malawi",2020-03-14,22.8636426925659,0.015136756002903,8.984767973423
"Malawi",2020-03-15,23.4471430778503,0.0152454387862235,7.15616687387228
"Malawi",2020-03-16,22.3475370407104,0.0135658166836947,1.57342982909176
"Malawi",2020-03-17,21.7555551528931,0.0141398769337684,3.48258957266808
"Malawi",2020-03-18,21.4284262657166,0.0142200083937496,5.24693938344717
"Malawi",2020-03-19,21.4135966300964,0.0142879905179143,6.50862875580788
"Malawi",2020-03-20,21.6112885475159,0.0145946769043803,12.4222906902432
"Malawi",2020-03-21,21.8863172531128,0.0147267114371061,5.38698244094849
"Malawi",2020-03-22,21.7459936141968,0.0145374932326376,8.40242993831635
"Malawi",2020-03-23,21.9013266563416,0.0144206658005714,5.00053156912327
"Malawi",2020-03-24,22.0582013130188,0.0150226787663996,11.6309704035521
"Malawi",2020-03-25,22.9456477165222,0.0146431338507682,4.41765308380127
"Malawi",2020-03-26,23.2882833480835,0.0145111640449613,3.6658866032958
"Malawi",2020-03-27,23.4332118034363,0.0144877645652741,4.53978505730629
"Malawi",2020-03-28,22.29647397995,0.0139622439164668,4.90245220065117
"Malawi",2020-03-29,21.5360379219055,0.0135213800240308,1.87269246578217
"Malawi",2020-03-30,21.7168946266174,0.0131616729777306,1.27474197000265
"Malawi",2020-03-31,21.2153182029724,0.0119775419589132,0.618333359248936
"Malawi",2020-04-01,21.461058139801,0.0118390948045999,0.228305472992361
"Malawi",2020-04-02,20.2556042671204,0.0113307607825845,0.449921183288097
"Malawi",2020-04-03,20.0211753845215,0.0127256729174405,1.09588468074799
"Malawi",2020-04-04,20.7148051261902,0.0129433195106685,1.56379979848862
"Malawi",2020-04-05,21.6085000038147,0.0129300656262785,0.552100729197264
"Malawi",2020-04-06,22.3612112998962,0.0124598005786538,0.374203023500741
"Malawi",2020-04-07,22.703715801239,0.0133784844074398,3.01932233572006
"Malawi",2020-04-08,22.8889536857605,0.0138986026868224,3.58080500364304
"Malawi",2020-04-09,22.19291639328,0.0134869995526969,2.60555508732796
"Malawi",2020-04-10,20.8450903892517,0.0128470854833722,1.24379479140043
"Malawi",2020-04-11,20.5669889450073,0.0129846609197557,1.14132080972195
"Malawi",2020-04-12,21.6650528907776,0.0128056879620999,0.180105533450842
"Malawi",2020-04-13,22.6006789207458,0.0133210648782551,0.892973963171244
"Malawi",2020-04-14,22.8703589439392,0.0140107278712094,1.59576401486993
"Malawi",2020-04-15,23.0561265945435,0.0141030736267567,0.781274162232876
"Malawi",2020-04-16,23.0917835235596,0.0137296072207391,0.61019517108798
"Malawi",2020-04-17,22.5923805236816,0.0135978094767779,0.94912214204669
"Malawi",2020-04-18,21.8483018875122,0.0135761320125312,2.75566707551479
"Malawi",2020-04-19,20.6719417572021,0.0129865033086389,1.97561874985695
"Malawi",2020-04-20,20.3459544181824,0.0120086348615587,0.857020735740662
"Malawi",2020-04-21,20.5373177528381,0.0114437306765467,0.604428749531507
"Malawi",2020-04-22,20.750235080719,0.0108401104807854,0.385122146457434
"Malawi",2020-04-23,20.1386094093323,0.0111300109419972,0.675304766744375
"Malawi",2020-04-24,20.2722496986389,0.0112567774485797,0.150078509002924
"Malawi",2020-04-25,21.1479454040527,0.0116908140480518,0.57852890715003
"Malawi",2020-04-26,21.9162745475769,0.0116308687720448,0.680742256343365
"Malawi",2020-04-27,20.7398581504822,0.0114966640248895,0.573694813996553
"Malawi",2020-04-28,21.0806002616882,0.0122393395286053,0.323439948260784
"Malawi",2020-04-29,22.2961072921753,0.0121866348199546,0.272984759882092
"Malawi",2020-04-30,22.8459444046021,0.0128260436467826,0.764545515179634
"Malawi",2020-05-01,22.7012157440186,0.0132657326757908,4.19070586562157
"Malawi",2020-05-02,21.8763403892517,0.0117961757350713,0.355443209409714
"Malawi",2020-05-03,21.040358543396,0.0104252453893423,0.0664441492408514
"Malawi",2020-05-04,20.3381395339966,0.00882777548395097,0.0856395880691707
"Malawi",2020-05-05,19.8386483192444,0.0106661783065647,0.32201974093914
"Malawi",2020-05-06,19.7017440795898,0.0106500808615237,0.126300232484937
"Malawi",2020-05-07,19.5419569015503,0.0104394147638232,0.334268029779196
"Malawi",2020-05-08,19.1343080997467,0.0106067738961428,0.239615276455879
"Malawi",2020-05-09,19.0401892662048,0.0102430335246027,0.162525104358792
"Malawi",2020-05-10,19.0707647800446,0.0109258177690208,0.485714808106422
"Malawi",2020-05-11,19.1995894908905,0.0107554181013256,0.262709931470454
"Malawi",2020-05-12,20.588148355484,0.0100050990004092,0.007139337552303
"Malawi",2020-05-13,21.5352530479431,0.00959615968167782,0.0613278503878973
"Malawi",2020-05-14,21.7810077667236,0.0091059454716742,0.070469775237143
"Malawi",2020-05-15,19.8340106010437,0.00848044874146581,0.0487262107199058
"Malawi",2020-05-16,19.1798079013824,0.00807790097314864,0.00230402909801342
"Malawi",2020-05-17,18.0242063999176,0.00740922859404236,0.0305740959011018
"Malawi",2020-05-18,17.7810180187225,0.00869756494648755,0.0531872120106414
"Malawi",2020-05-19,18.2174029350281,0.00894465064629912,0.0305330355186015
"Malawi",2020-05-20,18.3180582523346,0.00966201932169497,0.145472250878811
"Malawi",2020-05-21,18.4504735469818,0.00941701256670058,0.167514779604971
"Malawi",2020-05-22,18.6828484535217,0.00925935269333422,0.0708204729744466
"Malawi",2020-05-23,18.7927193641663,0.00918058166280389,0.042301605688408
"Malawi",2020-05-24,19.2546939849854,0.00899287709034979,0.00807192402112378
"Malawi",2020-05-25,19.9889605045319,0.0099368542432785,0.0049913986294996
"Malawi",2020-05-26,21.4637608528137,0.0108206770382822,0.00360430109139998
"Malawi",2020-05-27,22.5366673469543,0.0119362981058657,1.19051725789905
"Malawi",2020-05-28,21.663104057312,0.0124999510589987,4.89346551895142
"Malawi",2020-05-29,21.2622680664062,0.0123242163099349,1.68391587585211
"Malawi",2020-05-30,21.5780110359192,0.0118005364201963,1.21741977334023
"Malawi",2020-05-31,20.5529570579529,0.0111545042600483,1.37776170857251
"Malawi",2020-06-01,19.2265017032623,0.00950974971055984,0.164069313555956
"Malawi",2020-06-02,18.753654718399,0.00928566930815578,0.0689334226772189
"Malawi",2020-06-03,18.7428493499756,0.00990108167752624,0.110572767443955
"Malawi",2020-06-04,19.1153073310852,0.0103098142426461,0.47541482001543
"Malawi",2020-06-05,19.076854467392,0.0100310652051121,0.160821883007884
"Malawi",2020-06-06,19.1334841251373,0.00914229941554368,0.0462010875344276
"Malawi",2020-06-07,17.840434551239,0.00887123867869377,0.0925354827195406
"Malawi",2020-06-08,18.0082452297211,0.00877459067851305,0.0755068315193057
"Malawi",2020-06-09,18.7026007175446,0.00836855662055314,0.0885790674947202
"Malawi",2020-06-10,18.6671278476715,0.00851882598362863,0.0684950919821858
"Malawi",2020-06-11,19.5411484241486,0.00898787309415638,0.0443972517678048
"Malawi",2020-06-12,20.3540487289429,0.00870046683121473,0.0642215544357896
"Malawi",2020-06-13,19.3607697486877,0.00838981324341148,0.601464670151472
"Malawi",2020-06-14,16.3112943172455,0.00996257876977324,1.91712383925915
"Malawi",2020-06-15,16.996306180954,0.00862865650560707,0.329802809283137
"Malawi",2020-06-16,16.9574723243713,0.00808182707987726,0.305623792111874
"Malawi",2020-06-17,16.4511389732361,0.00800185836851597,0.33076136559248
"Malawi",2020-06-18,16.7062838077545,0.00946391490288079,0.629169933497906
"Malawi",2020-06-19,17.0923962593079,0.00943622412160039,0.620476543903351
"Malawi",2020-06-20,16.8760626316071,0.00877789338119328,0.215384464710951
"Malawi",2020-06-21,17.3945608139038,0.00764049764256924,0.0129061613261001
"Malawi",2020-06-22,17.8375971317291,0.00755722320172936,0.012775793322362
"Malawi",2020-06-23,18.495078086853,0.00911989319138229,0.0386132255662233
"Malawi",2020-06-24,18.2468981742859,0.0100929357577115,0.41692304238677
"Malawi",2020-06-25,17.7698504924774,0.0104844784364104,1.20652486011386
"Malawi",2020-06-26,18.4225497245789,0.00995328463613987,0.411508481949568
"Malawi",2020-06-27,20.2491774559021,0.00947842374444008,0.133627345785499
"Malawi",2020-06-28,21.6876029968262,0.00939761335030198,0.0411231517791748
"Malawi",2020-06-29,21.3890972137451,0.00952662155032158,0.516000900417566
"Malawi",2020-06-30,19.2605772018433,0.0100660861935467,1.16344238072634
"Malawi",2020-07-01,17.1405885219574,0.0084868345875293,0.35242996737361
"Malawi",2020-07-02,17.009334564209,0.00858146953396499,0.130217354279011
"Malawi",2020-07-03,17.6599609851837,0.00800204020924866,0.0675465623535274
"Malawi",2020-07-04,17.2383978366852,0.0074358576675877,0.0784212606959045
"Malawi",2020-07-05,17.1523461341858,0.00778857560362667,0.197593678720295
"Malawi",2020-07-06,17.4494347572327,0.00788600405212492,0.0324063780717552
"Malawi",2020-07-07,18.8153414726257,0.00830715091433376,0.0162289508152753
"Malawi",2020-07-08,19.5960018634796,0.00880915112793446,0.00548594490828691
"Malawi",2020-07-09,19.4982852935791,0.0109843092504889,0.992623805999756
"Malawi",2020-07-10,20.7718625068665,0.0106694388668984,0.129101589554921
"Malawi",2020-07-11,21.2104711532593,0.00953734014183283,0.000484401454741601
"Malawi",2020-07-12,20.7766895294189,0.00881847366690636,0.0384852987481281
"Malawi",2020-07-13,18.3027617931366,0.00926655880175531,0.27686168323271
"Malawi",2020-07-14,19.246472120285,0.00800541450735182,0.00932252240090747
"Malawi",2020-07-15,19.2656714916229,0.00641179736703634,0.184141332516447
